20 Hz,35 Hz,50 Hz,70 Hz,95 Hz
,,52.4,37.5,25.1
,,109.6,66.7,30.5
,,61.3,49.8,22.9
,,50.4,18.7,21.7
,,26.4,53.9,43.7
,,84.6,69.6,32.5
,,83.8,59.7,39.8
,,63.9,41.6,23.2
,,66.5,44.1,17.1
,,76.5,55.5,21.5
,,46.5,44.1,18.3
,,83.9,55.9,17.5
,,77.5,49.2,82.3
,,56.7,65.4,16.0
,,74.8,28.0,14.7
,,66.4,82.7,32.0
,,66.9,43.8,14.2
,,81.8,26.4,22.8
,,69.9,47.9,30.3
,,44.5,65.3,22.1
,,68.7,40.6,14.1
,,45.4,38.7,22.9
,,53.1,66.1,22.7
,,51.9,64.8,24.0
,,52.2,22.5,38.1
,,107.5,37.1,17.1
,,86.3,44.7,19.5
,,69.6,22.5,11.9
,,49.4,74.7,15.7
,,68.4,48.6,29.2
,,99.7,44.8,14.2
,,64.3,57.2,42.2
,,64.1,38.9,27.0
,,75.1,42.8,21.7
,,54.3,79.4,28.5
,,51.2,87.6,22.0
,,73.3,50.8,28.4
,,64.9,29.8,18.8
,,62.8,49.5,34.8
,,75.0,53.1,35.8
,,88.8,44.1,39.1
,,60.4,55.6,36.4
,,53.4,55.0,50.3
,,64.7,43.9,17.6
,,55.0,54.5,38.8
,,63.8,48.5,29.8
,,96.8,53.9,22.3
,,68.4,52.3,15.8
,,47.9,56.4,24.6
,,63.4,55.8,25.2
,,73.1,61.7,18.3
,,53.7,51.1,17.1
,,68.4,77.3,23.7
,,79.2,67.1,22.2
,,71.3,36.1,32.7
,,54.1,48.6,36.9
,,72.2,53.6,15.9
,,57.4,29.9,26.6
,,61.2,79.6,16.0
,,59.3,66.9,38.6
,,103.6,38.9,21.7
,,68.8,42.0,22.2
,,71.9,62.2,34.5
,,114.4,68.3,26.2
,,56.1,73.6,29.2
,,38.9,37.4,27.8
,,77.5,49.3,13.9
,,64.9,77.7,51.3
,,76.2,56.6,22.8
,,69.6,54.6,26.9
,,67.1,57.8,46.8
,,61.2,32.7,16.1
,,71.5,80.6,25.0
,,69.2,60.0,13.4
,,96.6,56.6,32.3
,,87.7,55.2,40.0
,,108.6,27.6,32.8
,,71.3,51.6,16.7
,,71.3,49.4,24.4
,,57.4,39.1,21.7
,,72.6,64.4,17.2
,,71.3,41.2,13.6
,,60.6,103.4,20.4
,,78.6,67.9,27.2
,,77.5,43.6,20.7
,,50.6,52.9,12.2
,,59.9,74.1,17.7
,,71.3,18.4,29.2
,,75.6,51.2,20.3
,,67.7,34.2,29.1
,,74.7,50.4,13.5
,,25.6,39.6,56.6
,,69.6,62.0,41.8
,,36.1,46.9,17.9
,,63.6,42.2,63.3
,,63.1,59.1,14.3
,,62.3,53.4,42.3
,,56.5,68.5,25.3
,,56.2,48.0,22.4
,,79.6,48.3,21.4
,,58.9,65.1,13.1
,,59.6,41.0,13.9
,,63.5,24.2,33.9
,,65.1,44.4,29.7
,,69.8,44.7,16.6
,,70.1,43.3,17.6
,,72.7,52.4,27.6
,,67.3,30.6,19.1
,,87.9,66.2,27.7
,,75.2,37.9,21.8
,,74.2,50.7,27.9
,,63.3,55.9,28.0
,,66.2,71.7,19.6
,,101.9,53.9,11.6
,,72.1,60.0,49.8
,,75.9,70.6,50.8
,,49.1,86.8,18.7
,,74.1,56.7,24.6
,,77.5,57.9,42.8
,,63.1,85.0,21.9
,,86.6,31.9,13.5
,,52.2,86.4,14.6
,,72.9,50.0,32.3
,,95.4,58.8,18.0
,,83.8,45.0,17.2
,,71.6,39.1,35.9
,,82.0,72.4,21.7
,,68.3,41.9,24.5
,,69.4,35.2,16.8
,,74.9,42.1,24.3
,,71.0,43.8,32.7
,,56.0,62.3,16.5
,,33.0,44.1,42.6
,,75.3,53.5,32.9
,,74.3,77.5,23.6
,,90.8,33.1,45.9
,,60.6,83.4,23.1
,,51.8,45.6,21.3
,,62.3,64.5,34.3
,,36.0,78.8,30.0
,,98.9,69.1,24.0
,,43.6,60.6,34.1
,,81.8,64.7,41.7
,,70.0,45.9,21.0
,,60.4,59.1,16.5
,,64.6,46.1,35.7
,,56.8,51.4,33.3
,,83.1,77.1,31.3
,,38.4,69.0,16.6
,,83.4,79.7,23.0
,,64.9,72.7,16.8
,,70.8,64.1,12.8
,,59.2,62.3,19.5
,,35.1,85.3,28.6
,,50.2,68.7,42.6
,,58.5,51.4,17.7
,,93.2,55.2,18.2
,,59.8,39.6,12.7
,,90.3,59.2,19.4
,,57.6,49.6,21.3
,,74.5,51.8,11.7
,,47.2,56.3,13.5
,,74.3,62.0,23.0
,,76.7,44.5,23.2
,,67.5,57.6,22.4
,,102.3,50.7,17.0
,,77.3,40.7,34.1
,,74.6,39.0,18.2
,,76.8,84.6,32.1
,,64.6,72.5,15.1
,,60.2,37.5,44.4
,,60.4,36.1,19.9
,,86.0,49.6,16.3
,,63.1,53.5,48.8
,,83.2,41.3,16.7
,,62.4,52.5,48.3
,,65.4,36.0,24.1
,,70.4,42.8,29.8
,,56.6,48.9,15.1
,,26.7,45.1,38.8
,,64.1,45.9,45.2
,,79.0,37.4,22.1
,,98.5,69.9,18.3
,,58.2,63.7,32.2
,,53.2,42.3,19.9
,,72.3,59.4,22.7
,,60.0,48.9,12.8
,,77.1,51.4,19.1
,,80.2,49.2,27.1
,,52.5,69.7,34.1
,,72.0,66.2,27.2
,,51.6,59.7,45.3
,,52.3,56.9,39.5
,,88.2,66.1,27.6
,,44.0,34.6,24.0
,,59.3,103.4,22.0
,,92.8,69.1,44.0
,,57.1,71.8,23.3
,,64.1,34.1,26.0
,,79.1,60.0,16.2
,,64.0,76.5,33.7
,,58.7,87.0,28.4
,,49.9,55.0,19.1
,,59.3,43.1,28.6
,,64.6,53.7,12.1
,,80.9,52.0,48.7
,,71.9,55.3,27.3
,,77.1,38.8,25.2
,,84.0,55.7,19.6
,,70.9,38.2,24.5
,,54.1,75.0,16.8
,,76.0,54.5,48.0
,,51.3,24.8,34.4
,,76.1,64.1,19.5
,,60.2,56.7,29.1
,,72.4,46.9,32.6
,,56.6,70.0,29.9
,,57.9,61.0,23.6
,,69.9,64.3,16.1
,,78.4,62.8,41.6
,,115.1,40.5,14.9
,,66.3,38.4,18.0
,,69.7,83.5,23.6
,,55.9,41.6,24.3
,,67.1,48.7,27.3
,,49.1,44.6,48.4
,,70.1,79.4,16.5
,,71.1,62.9,20.8
,,94.6,34.6,16.4
,,64.1,60.5,14.8
,,71.7,35.5,19.3
,,55.4,31.8,14.3
,,94.1,50.3,10.9
,,91.6,58.4,18.6
,,69.1,62.8,16.4
,,54.3,52.1,23.9
,,90.2,54.0,18.3
,,55.9,87.3,12.3
,,44.0,49.2,31.5
,,69.0,56.2,20.5
,,30.2,56.0,22.4
,,84.1,52.3,15.8
,,60.0,44.4,20.6
,,52.3,34.9,31.4
,,75.1,56.5,32.4
,,72.7,67.8,29.0
,,68.0,48.4,20.3
,,82.0,35.5,25.5
,,49.4,55.7,33.3
,,45.1,50.5,15.4
,,70.7,44.3,22.2
,,68.2,58.7,34.2
,,64.0,53.6,24.2
,,70.8,38.8,34.7
,,92.8,42.7,9.8
,,49.7,43.4,16.8
,,63.7,58.1,26.4
,,46.8,74.4,29.1
,,41.0,36.5,32.7
,,52.0,50.7,41.5
,,85.5,56.0,21.0
,,67.7,22.3,17.2
,,94.6,53.5,19.2
,,138.0,47.6,18.8
,,93.4,54.1,17.1
,,54.9,56.2,25.5
,,73.2,35.9,25.3
,,82.5,28.5,24.6
,,45.1,29.4,15.0
,,85.2,54.2,14.7
,,78.6,34.1,36.0
,,57.6,41.4,13.7
,,41.6,67.7,30.4
,,46.9,46.1,52.2
,,76.8,76.8,18.4
,,59.0,59.1,25.9
,,54.6,50.2,44.1
,,87.0,61.0,41.3
,,75.2,64.6,20.9
,,87.3,87.7,36.8
,,74.1,48.9,14.0
,,90.5,16.5,26.6
,,99.3,50.6,24.5
,,58.8,32.6,39.2
,,48.1,43.6,48.1
,,75.3,51.3,18.9
,,42.6,26.5,29.0
,,89.9,56.0,36.4
,,63.3,25.7,18.5
,,56.3,54.9,26.6
,,41.9,56.1,19.4
,,71.0,60.2,35.9
,,85.9,40.4,25.8
,,66.4,73.0,31.9
,,76.4,70.4,24.1
,,60.7,82.6,13.9
,,61.2,57.5,12.1
,,41.5,55.8,13.7
,,48.6,72.4,40.7
,,59.7,41.3,18.9
,,122.5,53.1,11.9
,,55.0,74.7,14.7
,,78.2,64.4,20.2
,,64.4,45.5,24.9
,,70.0,33.7,23.3
,,55.1,44.2,45.2
,,61.6,40.9,12.1
,,87.2,51.8,15.1
,,61.9,64.9,35.3
,,73.1,75.2,34.5
,,75.0,60.1,19.0
,,86.1,80.1,15.8
,,131.2,63.2,17.1
,,66.5,56.9,31.4
,,71.4,70.3,27.7
,,65.7,54.3,37.1
,,70.7,73.7,27.2
,,76.9,59.2,23.8
,,79.9,48.0,41.2
,,69.7,46.0,32.7
,,59.4,76.5,42.6
,,77.9,66.9,22.9
,,39.1,47.2,29.4
,,118.2,42.9,22.4
,,69.1,42.5,25.6
,,84.0,53.2,16.1
,,83.8,37.6,23.7
,,62.0,53.4,23.8
,,53.1,95.7,13.4
,,32.8,57.1,16.8
,,84.7,53.6,19.1
,,90.4,47.9,12.8
,,98.3,61.3,28.1
,,67.9,42.0,20.8
,,40.6,48.0,13.2
,,63.2,45.5,34.4
,,73.6,40.0,17.3
,,44.8,46.1,19.4
,,84.4,68.0,39.3
,,75.4,61.8,15.4
,,62.6,50.0,30.4
,,58.6,49.9,14.0
,,77.3,56.0,21.0
,,68.4,88.9,16.9
,,53.3,54.8,42.6
,,54.7,65.6,15.4
,,73.1,59.8,20.5
,,59.2,56.2,24.2
,,69.5,35.6,36.8
,,80.2,46.1,33.7
,,61.4,44.4,24.8
,,71.9,97.9,25.2
,,90.8,68.4,57.6
,,69.1,72.5,15.7
,,57.8,59.1,26.3
,,54.2,78.5,29.5
,,99.0,73.8,30.8
,,131.7,44.2,13.5
,,71.8,41.1,25.9
,,97.7,63.3,31.7
,,106.2,43.7,11.2
,,112.2,49.9,19.8
,,64.1,47.0,32.7
,,62.5,40.9,25.9
,,89.8,49.5,30.3
,,60.6,46.5,14.6
,,44.9,42.2,33.5
,,71.3,48.0,25.4
,,97.1,28.4,20.7
,,57.7,65.7,16.8
,,86.3,59.4,17.7
,,53.1,43.6,29.5
,,94.2,67.9,31.9
,,57.4,73.3,20.5
,,77.8,64.7,18.9
,,52.4,68.3,20.9
,,64.0,62.4,14.4
,,67.4,42.3,12.4
,,50.7,58.0,34.4
,,66.8,60.5,28.7
,,53.5,46.3,12.4
,,53.0,60.0,30.0
,,83.9,44.8,23.5
,,76.4,45.0,44.1
,,68.9,51.3,36.3
,,58.5,40.3,45.8
,,55.7,29.3,22.7
,,61.3,52.6,25.8
,,52.3,128.4,47.2
,,45.4,54.0,53.8
,,55.2,57.7,24.0
,,73.9,35.9,38.1
,,98.6,61.9,59.7
,,69.9,49.7,23.0
,,85.2,56.3,31.7
,,72.9,74.5,19.4
,,75.7,46.6,24.3
,,61.6,48.5,20.3
,,61.9,60.6,22.5
,,86.3,56.4,16.7
,,81.3,40.7,15.4
,,89.1,45.0,18.8
,,71.0,41.0,20.6
,,81.0,50.6,20.7
,,65.8,22.6,36.1
,,79.6,54.6,21.2
,,45.9,32.0,20.4
,,48.9,61.5,30.4
,,50.5,81.5,39.2
,,81.9,21.3,27.6
,,62.5,54.0,40.2
,,83.5,39.6,14.9
,,90.1,60.8,22.5
,,80.8,53.6,44.2
,,56.4,58.7,30.7
,,45.6,49.4,39.9
,,61.1,55.9,16.0
,,66.3,59.7,22.6
,,65.5,48.4,20.5
,,74.5,69.8,32.9
,,71.1,47.6,27.1
,,88.5,55.6,22.3
,,51.7,53.7,36.3
,,74.4,42.5,26.6
,,63.8,62.9,43.5
,,65.2,69.8,40.2
,,71.5,49.2,37.4
,,91.1,56.3,16.9
,,90.3,64.6,26.6
,,58.7,40.8,16.0
,,60.7,37.0,28.2
,,47.7,56.1,26.3
,,109.2,48.4,17.0
,,82.2,34.6,11.9
,,59.3,100.8,34.0
,,52.2,37.2,27.4
,,81.8,52.4,24.5
,,114.6,37.1,38.3
,,56.4,48.4,26.4
,,72.4,38.4,14.2
,,91.9,48.6,16.0
,,76.5,51.7,18.2
,,63.6,50.0,30.6
,,66.2,65.3,31.2
,,67.3,61.2,34.3
,,44.5,63.1,19.4
,,68.2,52.7,17.4
,,85.3,51.6,23.2
,,79.3,61.9,36.7
,,86.9,39.3,27.1
,,75.0,78.1,18.3
,,74.3,42.2,22.5
,,65.5,52.5,28.4
,,71.7,48.0,27.6
,,82.8,44.7,29.0
,,60.5,61.7,35.0
,,66.0,36.8,25.4
,,76.2,38.4,34.1
,,78.0,70.0,43.9
,,68.6,38.2,19.4
,,69.0,55.5,38.8
,,80.8,43.5,38.5
,,65.3,17.6,29.6
,,55.1,63.5,44.0
,,76.7,65.7,18.7
,,58.2,29.8,14.2
,,58.6,55.4,21.2
,,37.0,46.7,31.6
,,106.2,58.3,17.6
,,78.9,63.8,33.1
,,50.9,71.6,21.7
,,74.9,54.3,14.5
,,26.0,56.4,16.8
,,74.9,72.3,14.9
,,58.4,44.3,29.5
,,58.5,47.5,28.0
,,77.1,54.2,29.1
,,57.2,54.3,24.7
,,43.2,51.7,16.0
,,71.2,58.6,19.1
,,88.6,91.8,32.2
,,86.6,68.8,55.1
,,52.4,71.9,14.5
,,42.7,42.6,16.2
,,61.9,56.7,24.5
,,79.8,56.6,32.9
,,60.5,75.3,13.5
,,79.9,59.2,37.5
,,78.8,57.6,29.1
,,63.3,37.2,37.0
,,68.9,73.8,41.7
,,72.4,92.4,44.8
,,74.4,87.4,17.2
,,68.0,51.3,11.2
,,49.6,41.6,50.8
,,35.1,32.5,34.8
,,55.3,71.1,29.0
,,88.9,53.7,13.0
,,57.6,63.0,14.7
,,35.5,47.9,30.8
,,74.7,73.4,24.6
,,48.0,70.0,28.9
,,79.1,41.5,34.6
,,84.3,46.7,15.8
,,68.6,71.8,20.6
,,78.8,55.8,24.6
,,68.4,72.0,33.3
,,86.7,49.1,19.6
,,64.3,46.4,29.0
,,79.0,63.6,32.3
,,95.3,27.7,26.8
,,84.4,44.5,41.1
,,64.9,63.0,27.4
,,98.3,49.4,28.4
,,43.8,105.1,15.4
,,68.2,52.3,33.8
,,70.2,72.9,12.1
,,86.1,66.1,21.0
,,43.4,81.7,12.8
,,93.4,56.8,44.0
,,80.4,55.7,19.3
,,51.6,68.5,16.5
,,84.3,61.4,16.7
,,46.3,57.3,33.2
,,68.8,70.5,14.5
,,85.7,49.4,33.0
,,76.9,81.6,19.9
,,95.8,68.2,47.9
,,47.6,80.3,33.8
,,69.6,102.0,28.7
,,76.1,45.3,55.4
,,63.2,34.5,29.9
,,60.2,87.7,24.5
,,129.2,52.0,24.6
,,45.4,48.7,25.1
,,67.0,68.5,25.3
,,95.0,39.9,19.8
,,73.3,63.4,16.8
,,58.4,30.0,32.8
,,106.0,52.5,23.4
,,60.8,75.8,21.6
,,107.7,43.2,18.4
,,46.6,56.9,46.6
,,73.7,51.0,18.2
,,68.7,57.5,21.8
,,59.9,30.7,29.1
,,101.3,42.8,13.3
,,45.4,43.0,17.9
,,84.7,60.4,26.5
,,71.0,65.4,24.3
,,85.0,56.2,15.8
,,64.5,71.3,30.0
,,64.2,56.5,21.7
,,61.3,59.0,22.4
,,44.5,33.4,14.6
,,62.7,36.7,42.1
,,85.7,67.1,41.2
,,94.3,35.8,30.3
,,48.9,56.6,15.2
,,68.6,68.5,24.1
,,81.8,79.6,29.2
,,68.7,60.7,40.5
,,40.8,63.7,41.9
,,85.9,59.7,41.8
,,49.2,38.5,42.9
,,36.9,65.5,60.7
,,80.0,61.6,41.6
,,72.7,42.5,16.8
,,34.1,52.8,16.5
,,61.4,72.3,15.9
,,87.8,49.7,16.3
,,34.8,36.4,14.1
,,63.4,74.9,24.3
,,75.1,65.7,14.5
,,53.5,47.5,36.2
,,86.1,30.2,10.8
,,52.9,47.9,19.4
,,63.4,63.2,25.0
,,85.6,30.6,34.1
,,87.2,66.2,52.9
,,79.1,50.7,40.6
,,59.0,25.4,28.9
,,64.9,36.9,19.6
,,79.1,59.2,33.5
,,62.3,62.0,31.2
,,91.6,82.2,30.3
,,61.1,44.5,12.6
,,66.8,78.5,16.5
,,106.7,40.6,34.6
,,86.4,62.5,35.3
,,70.6,43.9,15.0
,,65.7,50.9,21.4
,,66.4,53.6,15.4
,,71.7,51.9,27.0
,,59.8,55.8,25.2
,,78.2,65.8,28.2
,,76.0,55.4,38.6
,,52.4,29.4,26.8
,,34.6,64.6,27.7
,,51.3,71.6,38.6
,,104.8,48.5,36.9
,,45.3,101.8,29.0
,,85.7,73.5,16.1
,,36.1,48.7,37.3
,,82.4,51.4,13.3
,,41.6,48.5,22.3
,,76.9,54.0,15.6
,,72.3,43.9,43.7
,,43.3,61.0,18.9
,,145.7,54.3,16.0
,,74.7,54.8,21.9
,,91.4,28.7,18.7
,,87.6,54.9,16.7
,,61.3,50.3,21.7
,,73.7,78.6,16.0
,,100.8,61.5,28.2
,,93.2,60.6,20.4
,,110.8,95.4,38.0
,,65.2,85.6,50.6
,,54.3,75.7,26.7
,,75.9,60.4,30.4
,,55.7,69.1,18.3
,,76.4,56.7,17.5
,,88.7,63.0,26.5
,,55.7,46.1,30.3
,,84.8,33.1,23.2
,,53.9,30.3,26.8
,,64.0,47.1,13.2
,,49.0,75.5,40.7
,,81.3,67.7,18.6
,,85.0,48.9,43.3
,,56.7,69.8,78.3
,,66.5,56.1,16.5
,,47.0,72.1,31.0
,,86.4,47.5,45.8
,,98.1,46.5,32.1
,,54.6,77.1,28.5
,,77.2,51.9,27.5
,,71.0,58.9,13.0
,,79.2,70.7,28.4
,,32.2,97.4,40.2
,,70.4,69.4,13.4
,,70.7,32.2,13.6
,,67.0,56.0,22.9
,,72.7,46.2,17.9
,,43.5,75.2,17.0
,,48.6,52.1,12.5
,,69.1,50.8,13.3
,,88.4,37.2,40.7
,,77.9,49.2,25.3
,,80.0,55.9,17.9
,,88.9,47.9,35.7
,,50.2,39.8,26.8
,,63.7,63.2,17.8
,,88.4,58.0,12.8
,,50.6,65.4,18.1
,,97.8,48.7,35.2
,,70.3,41.0,34.1
,,75.2,78.4,28.2
,,73.9,41.5,16.2
,,59.0,56.6,25.8
,,77.8,73.5,13.1
,,63.1,63.2,13.7
,,51.8,55.8,17.5
,,70.1,84.6,19.4
,,68.2,43.4,49.9
,,87.0,64.3,19.9
,,68.1,54.2,44.6
,,28.1,53.7,43.7
,,53.3,49.9,33.0
,,54.8,74.3,22.3
,,79.2,56.9,26.8
,,56.4,55.7,25.1
,,51.4,61.9,18.5
,,75.6,52.9,31.9
,,62.6,60.0,19.2
,,59.6,55.2,44.2
,,52.3,63.6,14.3
,,87.4,48.2,21.3
,,73.2,33.6,16.3
,,50.4,41.5,26.5
,,81.9,88.2,19.5
,,69.7,50.2,22.0
,,77.7,95.2,20.2
,,29.4,41.0,57.0
,,44.2,72.2,38.7
,,59.0,36.1,16.8
,,61.9,61.6,37.2
,,83.8,43.6,67.4
,,60.2,55.9,25.4
,,65.0,51.3,13.2
,,93.4,48.2,62.6
,,69.5,35.4,19.2
,,67.5,53.0,24.2
,,74.7,56.5,41.6
,,42.0,65.3,25.8
,,68.7,42.3,24.4
,,60.7,54.4,33.1
,,53.6,44.1,17.5
,,47.7,26.7,46.5
,,78.8,58.1,25.5
,,85.2,51.7,32.6
,,59.4,39.1,13.2
,,54.8,61.4,15.8
,,81.9,65.6,33.2
,,77.3,89.2,37.2
,,52.8,36.7,30.5
,,68.4,43.2,16.8
,,61.4,77.7,34.2
,,88.4,69.0,44.5
,,51.8,56.4,16.8
,,67.4,32.3,26.2
,,86.6,73.6,18.9
,,77.8,44.0,53.8
,,53.5,50.8,13.3
,,63.9,51.5,37.1
,,49.0,59.9,20.7
,,42.5,61.7,14.0
,,56.8,69.2,29.2
,,70.8,47.9,13.4
,,92.1,48.8,23.8
,,62.9,47.4,30.7
,,76.6,70.1,13.1
,,69.9,36.7,17.9
,,74.2,52.5,24.6
,,72.1,67.7,18.6
,,49.3,70.6,42.1
,,81.9,24.3,25.5
,,69.1,54.0,14.8
,,43.2,57.1,27.8
,,87.5,45.1,14.2
,,74.2,56.8,33.9
,,55.8,49.7,24.4
,,39.3,79.6,45.1
,,68.1,56.9,26.6
,,89.3,50.7,16.5
,,64.5,76.6,32.0
,,54.3,50.6,25.7
,,68.1,61.7,32.2
,,59.6,56.5,33.9
,,55.2,31.1,48.8
,,49.2,70.6,16.1
,,74.1,34.9,17.2
,,74.7,45.1,19.3
,,64.2,72.4,33.1
,,47.7,49.2,14.7
,,46.4,49.0,38.5
,,60.3,62.8,17.2
,,72.8,72.3,13.0
,,86.9,45.2,27.3
,,89.2,56.3,15.3
,,45.4,55.0,24.7
,,69.8,54.5,18.4
,,69.6,57.8,24.6
,,43.4,32.1,79.0
,,49.1,41.6,13.1
,,49.6,76.4,47.1
,,70.7,68.1,16.5
,,92.5,39.4,35.4
,,65.3,75.5,13.5
,,65.7,53.4,25.2
,,60.7,44.1,24.7
,,79.2,88.9,10.4
,,60.8,25.3,23.1
,,74.0,98.0,15.7
,,68.3,80.7,11.7
,,59.2,45.9,36.3
,,60.3,59.7,21.6
,,65.8,50.8,50.1
,,47.5,53.1,45.2
,,65.4,62.6,38.4
,,70.3,58.3,25.8
,,67.4,82.3,44.1
,,32.2,57.0,21.5
,,88.6,63.7,20.8
,,65.6,69.6,16.8
,,73.7,50.6,52.0
,,103.2,29.6,17.7
,,89.4,62.9,29.4
,,68.6,81.6,23.1
,,51.5,46.6,17.0
,,63.3,85.6,15.6
,,68.3,44.4,12.7
,,83.6,65.2,33.7
,,24.8,90.1,14.2
,,58.2,51.5,12.8
,,103.9,59.1,37.7
,,49.3,53.6,44.0
,,56.5,46.5,20.8
,,57.4,54.5,15.0
,,56.3,42.6,22.1
,,75.5,94.1,14.9
,,77.8,61.3,15.8
,,56.3,27.3,50.1
,,81.4,45.5,14.3
,,79.0,55.7,23.7
,,47.8,44.1,30.6
,,49.0,49.4,19.9
,,54.8,63.4,20.9
,,76.4,79.0,24.9
,,62.4,39.0,21.3
,,59.9,67.4,36.2
,,75.9,40.8,41.6
,,84.2,52.7,28.2
,,124.4,62.7,22.9
,,88.6,46.7,28.6
,,55.6,62.4,23.3
,,65.1,18.9,22.2
,,77.8,47.9,25.7
,,75.3,68.7,36.5
,,44.9,59.3,15.3
,,60.7,53.3,55.3
,,66.3,67.1,30.7
,,44.6,48.1,43.1
,,54.3,60.9,29.9
,,58.5,34.4,13.5
,,78.0,39.7,37.3
,,83.5,45.5,20.1
,,87.5,54.9,24.3
,,88.6,44.5,21.7
,,87.4,49.7,35.5
,,66.1,48.2,21.4
,,90.5,58.0,14.8
,,67.9,73.2,40.7
,,10.7,47.9,16.3
,,59.8,37.2,20.5
,,79.8,33.6,47.5
,,57.8,58.2,22.3
,,108.0,37.2,35.1
,,44.4,46.0,28.0
,,37.1,28.9,53.6
,,69.7,61.9,21.0
,,62.1,45.4,30.3
,,74.8,26.3,19.4
,,55.3,63.3,17.2
,,26.0,68.3,30.9
,,60.6,74.7,30.6
,,46.9,47.0,24.5
,,73.2,57.9,26.7
,,40.1,71.9,28.6
,,51.0,46.1,37.0
,,69.7,47.1,20.9
,,58.2,48.3,64.1
,,129.7,55.2,41.2
,,53.6,97.6,22.3
,,64.3,52.2,33.3
,,67.3,58.3,16.9
,,57.6,70.3,24.1
,,54.6,37.2,18.8
,,49.9,53.2,18.7
,,69.0,36.0,20.0
,,75.0,37.2,46.3
,,84.0,109.1,33.8
,,83.2,59.9,33.7
,,64.0,83.6,12.0
,,74.8,73.2,13.1
,,45.5,59.9,13.7
,,58.1,61.3,11.4
,,52.2,56.2,31.6
,,50.7,46.4,28.2
,,65.2,62.6,25.8
,,79.2,54.1,26.8
,,49.0,35.7,29.6
,,59.1,13.0,46.9
,,84.1,81.6,20.2
,,60.4,45.4,30.2
,,47.3,49.4,27.0
,,65.6,49.2,28.6
,,71.2,91.2,28.2
,,71.0,47.9,26.9
,,65.3,61.3,20.2
,,65.2,69.3,21.6
,,64.7,70.1,33.8
,,48.7,67.5,40.4
,,64.0,58.3,15.1
,,62.7,48.0,42.8
,,74.9,38.4,33.2
,,75.3,47.5,37.5
,,107.3,54.3,21.0
,,43.4,30.2,34.7
,,71.2,58.2,18.6
,,59.0,79.2,65.2
,,93.4,57.5,11.7
,,61.0,41.2,28.2
,,79.9,65.5,31.7
,,68.6,62.3,18.3
,,70.4,62.1,15.4
,,66.8,42.3,20.2
,,75.5,67.0,24.4
,,63.4,53.3,28.3
,,75.0,72.6,43.1
,,88.9,52.7,21.8
,,65.9,68.6,20.6
,,80.5,63.2,20.6
,,58.8,55.3,28.7
,,51.3,66.0,22.5
,,68.6,83.1,29.2
,,64.7,60.0,13.0
,,66.2,72.0,18.5
,,110.6,50.9,26.8
,,51.5,77.8,22.8
,,69.8,46.3,16.3
,,58.0,27.3,20.9
,,59.1,62.1,16.3
,,90.5,53.2,36.9
,,53.9,50.7,47.5
,,45.0,30.2,17.7
,,60.8,67.7,14.5
,,50.9,63.6,23.0
,,48.1,40.5,27.2
,,77.8,59.1,14.9
,,75.4,34.5,15.6
,,62.7,42.4,37.3
,,101.7,51.6,15.8
,,49.0,68.9,57.1
,,83.6,64.0,22.9
,,56.8,39.4,32.2
,,48.7,41.4,31.9
,,53.1,62.9,31.3
,,65.3,79.2,23.6
,,95.0,57.7,15.1
,,51.4,57.4,15.3
,,71.5,33.6,26.5
,,64.2,52.6,11.6
,,84.9,55.4,19.4
,,71.1,107.0,20.6
,,74.8,67.2,25.6
,,56.4,55.5,14.2
,,46.3,53.7,18.2
,,51.1,50.0,15.9
,,64.1,50.7,27.1
,,90.5,49.9,22.2
,,106.7,45.9,15.8
,,74.0,57.1,15.2
,,64.9,81.9,18.5
,,74.7,52.8,21.6
,,83.8,45.1,22.5
,,60.6,60.9,13.2
,,88.4,51.1,26.1
,,92.4,33.8,19.4
,,69.2,59.1,23.6
,,71.1,59.4,23.7
,,46.3,72.5,20.6
,,94.7,43.6,48.6
,,60.4,42.5,15.6
,,77.8,55.9,30.5
,,74.1,44.1,35.3
,,88.2,44.1,27.9
,,49.8,32.6,20.6
,,68.6,65.9,22.0
,,63.1,51.0,16.9
,,66.0,32.8,40.0
,,55.6,38.2,13.3
,,63.8,88.2,19.5
,,65.2,49.9,17.9
,,55.6,81.2,18.2
,,63.2,56.5,16.0
,,58.4,43.2,16.7
,,72.2,39.7,28.0
,,67.1,49.3,16.1
,,65.2,52.3,77.9
,,60.1,52.3,32.8
,,75.0,53.8,43.8
,,50.3,51.3,28.9
,,54.3,39.4,25.0
,,74.5,59.0,15.6
,,49.8,54.0,11.6
,,67.9,56.4,36.9
,,81.8,72.2,13.1
,,47.1,61.2,17.7
,,58.7,54.7,49.0
,,87.7,67.7,35.4
,,88.0,51.8,24.6
,,65.3,50.0,25.8
,,68.6,56.3,18.0
,,82.4,61.0,24.0
,,86.6,40.9,24.8
,,42.2,39.8,15.8
,,97.4,73.1,20.8
,,61.7,53.6,30.0
,,58.3,65.2,21.7
,,67.9,56.1,31.7
,,85.0,36.7,29.8
,,42.5,38.0,13.9
,,62.4,41.6,27.9
,,65.7,56.1,28.2
,,36.1,62.9,33.3
,,31.5,53.9,16.7
,,95.1,48.9,19.3
,,70.9,61.1,18.4
,,64.3,51.1,39.6
,,65.6,60.9,30.4
,,69.1,31.3,17.7
,,52.5,55.4,26.5
,,50.9,58.0,30.1
,,65.6,65.8,33.7
,,92.5,84.8,21.7
